NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_TOTAL,DESEMPENHO_SATISFATORIO
190002786323,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,597.2,562.6,539.9,679.4,BADCDACCBCAEADEDEEDCCACDBAAABCBDDBDAEADEADCDE,CECCCEDECDEEABAACCABCDBAEDBBBBCADAEECECDBBECB,DEBCC99999ABBAECCAAECDDDBDCDDCDDBCACDDDEBCDBEABCAC,DDCCABCBCDCBCECEEBBBADEAEDBEAEEDACBBCEDDEACDD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,160.0,140.0,180.0,160.0,780.0,1,1,0,1,4.0,0,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,1,A,0,1,631.82,Desempenho satisfatório(condição social média)
190002804516,2019,2,M,1,3,4,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,472.8,536.9,515.1,569.9,CBEACCDBEDBCDDDACEADDBCEDEADCBCAEBDCEDBCBABCD,DECCBEDACCAEABCCEBADBEDCEEBEAECECACCBEDEBADCE,DBDBC99999ADBCECDAEEADDABDCCCEBDDBACBECBBDECCDACCC,DECEBCEADEBDACACADABDDCDCDBCACDCEABDEBCDBEEBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,100.0,120.0,120.0,180.0,620.0,1,1,1,1,2.0,0,A,B,D,A,B,B,A,A,A,A,A,A,B,A,A,1,A,1,1,542.94,Desempenho satisfatório(condição social média)
190002804397,2019,4,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,419.5,566.0,559.2,471.2,CEACAEDBBCBEDCDCCDEDBDBECBAABCDACDCCDDABCACDA,ABABEECAABABADADAABABBEDCCEBDCEEBDCDBCBEACADC,EBBBB99999BACCCDECEBAAADAEAEDECCAADBDBEAAECCCEEECD,DADECBACDEBCBCCBABBDCADABABECBDBCBAABBEAAEAAA,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,100.0,160.0,140.0,640.0,0,1,0,0,3.0,0,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,1,A,0,1,531.1800000000001,Desempenho satisfatório(condição social média)
190002765517,2019,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,442.2,511.4,527.9,661.6,DCACEDABBEDDDDAABECDCBBCDBACEEDCCCDCBDBAEABCA,ABCCEEECADCABDCDAECDBEBBCEEAACCCBAEECEDCEEEEC,DDBCD99999DACCCDEDEDDAACCEDBDEDDDDBDECCACECAEAEEEE,EEDEEEAADCEBBDCCADABCEDBACEDDCACEACEDBACAEEBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,160.0,120.0,100.0,120.0,640.0,0,0,1,1,5.0,0,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,1,A,0,0,556.62,Outro perfil
190002786605,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,345.1,400.4,465.0,455.8,BDCABCEAEDCEACBABBEDDECCEEBEBDBAABED*BCEDACEE,DDCBACCCBBBEAEDDADCAEEEEBACBBBEEACEEBABABBDAB,BEDBA99999DACAEDDCEBACCEABCCEAEDDCDADDCBCDEDCDDCBA,EEECACEBCDECDCEBBBEAECCBDBDEBDBAABAEBBCDEBADD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,140.0,120.0,120.0,120.0,620.0,0,1,0,1,4.0,1,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,1,A,1,1,457.26000000000005,Desempenho satisfatório(condição social média)
190002772012,2019,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,469.3,593.3,567.8,608.1,ACEEDEDDCBDBBBEABCEDCE*EECCCCDDBECCCCDEABDABB,EECCABACCBECBCAEEACDCEECEDBCBADBEADAADEDEAEAB,BBABE99999DABBDCABAECACECBCDCEECBDCDEEAADDCDBCCCCE,ECBADEECCBDBDECDCCECDEBBDDEECEDBEEBBACCBDBCAA,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,120.0,100.0,560.0,0,1,0,0,5.0,1,A,C,D,B,B,B,B,B,B,B,A,A,D,B,A,1,A,1,1,559.7,Desempenho satisfatório(condição social média)
190002789890,2019,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,409.8,462.2,537.0,536.3,BCDABCDDDBDCCBCADBBACDBDBCCEBCBEBBDBBEDCABEAD,EBACBBBCCAAAAAABDECDABBEDCDEDBCABAECACEAEADBD,99999ADCCAAACBDDECCCCEBCBEDAEBDAEBACADCEECEBCADACA,ECDDDBECABCDCDACCADCDDDCBBDEADBCDCDEEBEADBDBB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,180.0,120.0,640.0,1,1,1,1,4.0,0,A,B,C,B,A,B,A,A,A,B,A,A,B,A,A,1,A,1,1,517.0600000000001,Desempenho satisfatório(condição social média)
190002789930,2019,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,548.8,561.4,542.1,572.5,BECC*DCDECECBEDDDABDBDCACBABBDDEBEEDAAAECECED,CCACCEDCABACABBDDCBABBCCBEBAECCBBDCACBDBBAEDD,99999CDBEADAEBBCDAEBACADBEEBDECCDDBDEBDAEDCCCBEEEC,CBBBBBECBBDEDEBBABCDACBBCEAEDCEDDEAACDDBCBBBD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,140.0,140.0,40.0,580.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,0,560.9599999999999,Outro perfil
190002793253,2019,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,510.5,473.2,553.9,570.1,CBECEDCEEDBEEAECBEDBADAEDBABBEDACECCCDADAACAE,EAACCEBDBDAEAAABDCCCBAAAEABECADAACBCDADEABABA,99999BAABEABCCABEDAECDDDAABDDCABDEBCBECEBCCCBAABDC,CBCEEBDADBDBABECBCABCBBBDECACABCEBABBBCAADCAB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,120.0,120.0,740.0,0,0,0,0,5.0,1,A,B,C,A,A,B,A,A,A,B,A,A,C,A,A,0,A,0,1,569.54,Desempenho satisfatório(condição social média)
190003432403,2019,3,M,1,4,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,508.0,512.0,,0.0,527.2,517.0,0.0,,ABABADDEEECBCEBECBBAEDBBBACBABEABEEAAEDAEEDBC,99999BEECACAAECECEAECEDCBBCCEDCEEEDCDECAEDCCCACDBD,,1,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,120.0,40.0,40.0,120.0,40.0,360.0,0,0,0,0,6.0,0,A,B,D,A,A,B,A,A,A,A,A,A,A,A,A,1,A,0,1,280.84000000000003,Desempenho satisfatório(condição social média)
190003439261,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,508.0,512.0,,0.0,430.9,453.3,0.0,,CDAABACCDABCBDBBDDAEBDEABCBDEABABBECAEBADDCBD,BCAEA99999CDAACBECEBCEAEBDAABEBCEBDDADAEEBADADEDEA,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,80.0,40.0,40.0,120.0,20.0,300.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,236.84,Desempenho satisfatório(condição social média)
190003442688,2019,2,F,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,1,1,0,,508.0,512.0,,0.0,369.7,539.6,0.0,,DBEAABCBDBEDEDEAECDDBBCADEBCEBCBDCBEDBEBCBDBE,BDEEA99999CBBBCBEECACACCBEEDEAEBEBDCADDAACDECADECD,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,120.0,120.0,120.0,120.0,120.0,600.0,0,0,0,0,6.0,0,A,B,C,A,A,A,A,A,A,A,A,A,B,A,A,1,A,0,0,301.86,Outro perfil
190003425552,2019,2,M,1,4,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,512.2,580.5,554.8,553.8,DDBBBEBBEDDEDABDDABACBBDDBDBEDBABDDCEBDADBDCA,BEDCCEDDCDBADBAECCABCDEAAABEAACACECAEACBCABCD,ADCBE99999BBBABCBAAEDBDBDEAAECEDBEDECEAEBDDCEEEACA,EACECBADDDDCABCCDDBBDDDDDAEADBDDEBABBBECEEDDD,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,100.0,120.0,120.0,100.0,540.0,1,1,0,0,4.0,0,A,B,D,B,A,B,A,B,A,B,A,A,B,B,A,1,A,1,1,548.26,Desempenho satisfatório(condição social média)
190003425561,2019,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,506.0,509.0,514.0,517.0,432.2,520.8,514.9,416.2,CEACDAAEEEACEAABCEDCCBEDCDAACDDACABEBAABBDADA,CBACAEAACBCCABEBDAEEEEEECDEAECADBBDAEBDBBAAED,BDBDE99999ABCDCAEDDEEAADBDDEDECCAABBEDCAAEACECCEEE,EEDDBCBDABBCEEECACCEBCBCDAAABEBACEADEBEDACCCE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,100.0,80.0,540.0,0,0,0,0,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,484.82000000000005,Desempenho satisfatório(condição social média)
190002782515,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,455.6,421.3,489.2,396.6,CECABABDACDEACDACACEDEAEDDCABDEDCECCCCBBCACEB,AEBDCBEABBAEDADCDCACCDEABDDAEECAEAEDAEBDAAABA,99999CEEBDABCBDAECEEBCDABDEAECEDBEDBCDDABEEECBCCBE,AAAECBCDADBCAEEDAEEDEDEDABDDEAEAEDAEBECCCDEBB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,80.0,100.0,80.0,80.0,60.0,400.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,432.5400000000001,Desempenho satisfatório(condição social média)
190003445995,2019,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,510.0,513.0,516.0,511.4,513.7,409.0,414.2,EEAADEDACBBDACDEAACEBBADBCCBCBCCCEBCCEEDABBDA,EAACCDABEDEDCBAACBDCCAEBEDBBAACEBEBCAAEEEBDED,99999DDBCAACACEDBDCDCCACDBEDDEDBEACCDCBEAAAEBBCADB,CDCBBEDACABECABBBCEDBCAEDCCBAABAAADEECCACBEAB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,80.0,80.0,80.0,40.0,380.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,445.66,Desempenho satisfatório(condição social média)
190003432316,2019,9,F,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0,,,,,,,,,,,0.0,0,0,0,0,6.0,0,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,1,A,1,1,0.0,Desempenho satisfatório(condição social média)
190003449476,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,390.7,348.9,472.6,551.5,CEDDABDEDEBACCDCEDEBACDBEBEDABDAABBCDCBDCCACA,DAAABDADABAAABACCDDCBAEEDCCABEEDADDCABCDCAEAE,99999BEEAECDDADBCECDEABCBEAAAACBEBDCADEAAAAACABBBD,ABABDEBCAECBADEAEECABCBAABCECBBDECDBECAABBCDA,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,120.0,120.0,580.0,0,1,0,1,3.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,468.73999999999995,Desempenho satisfatório(condição social média)
190003449479,2019,3,F,1,1,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,536.7,551.5,536.7,454.9,BBECBEDECBCAACCABBBCDDDDACAEBCDAEABBABADCECAA,BDCCABCAABCCBCBAEDCACBBDEDDCCABADBCDABAEEACAB,BBCBE99999DCBADCAEBEDAEECBEAABEAACDDCBDAADDBEBCCEA,ECEBACBDCAAEADBBCBBBACDAACCEACDCCCECDEAADEDBB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,40.0,40.0,140.0,20.0,360.0,0,1,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,487.96000000000004,Desempenho satisfatório(condição social média)
190002761881,2019,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,507.0,511.0,515.0,478.9,487.6,527.8,417.0,DCEBCCDEEEBCEDBCDBBACACDABCBDBBBDBEAECBAEAEED,EBCDCDCBAAACDEDAABCEBEEAEDEEEDAEAADDEDBDEAEAD,BDCDC99999DCBCEEDCECDECECEAEEEDCEDCCABDADDEEBCEBBE,DCEECABCADCCBBCABCCEBCBCAACBCDEDBEDCEAEBCDCEC,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,120.0,100.0,580.0,0,0,0,0,2.0,0,A,B,C,B,A,B,A,A,A,B,A,A,A,A,A,1,A,0,1,498.26000000000005,Desempenho satisfatório(condição social média)
190002793792,2019,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,410.2,544.3,495.4,483.8,AAECCCDDBACECBDEBBDDBDADABECBACEBBDEDDDDECEEC,BCACDBABDBACBADAECDECBDCADCBBADCACEDADBADBCAD,CEACA99999DBBDEACBEEAACECBBDCCCCCBCEBBAACDCACBCBAB,BEACACEDDEBDDBCEBCAEDBADCBCEAEBCBACDDABBDEABA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,140.0,120.0,120.0,80.0,580.0,1,0,1,1,2.0,0,A,B,C,A,A,B,A,A,A,B,A,A,A,A,A,1,A,0,1,502.73999999999995,Desempenho satisfatório(condição social média)
190002797298,2019,5,M,1,3,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,0,5.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
190002772590,2019,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,504.0,509.0,514.0,516.0,410.4,460.8,483.4,452.3,BACCEEBBBDBEECDCBACDAECEBCCEDDBDCECBCCBBBBBCD,ACADAACCCBAECBDABCAEBDCEDCAADDDEBABDCDADCABDA,99999BBDADCDCBBCBEDBEACDDDACDACBCCBBEDDAEBCECDDBBE,CADACBCBBCECADADCDBBECACAEDDCECDCBAEEBECAEDBA,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,100.0,80.0,520.0,0,0,0,0,4.0,0,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,1,A,1,1,465.37999999999994,Desempenho satisfatório(condição social média)
190002779027,2019,5,M,1,1,1,2,0,2,,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,448.0,447.0,397.4,409.5,ADACBDADCCACDACEAACBDACBCACAEDBACEAACABECACEA,AEBCACBBADEBCCDBADCCBCDDDCBBCDACAADBCDBACDEAB,99999DEDBCADABDCADADBACDDBABDCBBABDCAEAABDAAEDCDBE,BCACBDBCADBCABDDBABDDAEBDCCBCCCCBCDCABADEBCDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,80.0,80.0,0.0,380.0,0,1,0,1,5.0,0,A,B,C,A,C,B,A,A,A,B,A,A,B,B,A,1,A,0,1,416.38,Desempenho satisfatório(condição social média)
190003429615,2019,3,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,505.0,510.0,513.0,518.0,518.2,535.8,546.5,637.9,ABBDCCACBECCCECBBEABDCCCBBABDBBEACECEADDCDEEE,EECCEADDBAABAAAACBABCEECEEBBEACCCBDBDBEEABECA,ADBDC99999BBBCBABACECBDEEAAAECEDEDADECBBBBECBEACCC,DBCBABCDADDADECECBDBABECEDCBECABABBCACCDCBEEE,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,140.0,140.0,120.0,640.0,0,0,0,0,7.0,0,A,C,B,A,D,B,A,A,A,A,A,A,B,A,A,1,A,0,0,575.6800000000001,Outro perfil
190003436289,2019,2,F,1,0,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,503.0,508.0,512.0,515.0,428.8,415.2,407.3,473.1,DCEDCADBDBEBDEAEBCCBDAACEBCCDDDDDBBCDBCBCEBEA,DABDDCACCABDBDBBEACBEDEAADDEDCEDEBEBCDAACEBED,99999BEDBAACBBBEECCDABCDBBACCDABABCCCCDACBCACBAADB,EDBDBBDBBBBDADEADBEAADBEBDBDBDEDBBBCBDDBCDCBB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,40.0,40.0,100.0,0.0,280.0,1,1,1,1,4.0,1,A,C,D,B,A,B,B,A,A,B,A,A,C,A,A,1,B,1,1,400.88,Insatisfatorio(condição social alta)
190003443115,2019,3,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1,,,,,,,,,,,0.0,0,0,0,0,3.0,0,A,B,D,A,A,B,A,A,A,A,A,A,B,B,A,1,A,0,1,0.0,Desempenho satisfatório(condição social média)
