NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
200005186401,2020,3,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,395.3,341.4,502.1,453.2,EACBCEEDEAADECADECCBDBDDCCBAEBDEDDECEACEDDBAC,ACEADBCDEBCCABDADEEBCBCCEDABDBADDCACCCDBAEDCB,CDBDC99999DBEBCEEDBBACCCEBADDCDDECAEBCCEDEDCCCABBB,EDDBCCCCEBAADACDDEABDEABDEEDDCBEBABCCDBBEDEAB,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,120.0,120.0,120.0,40.0,520.0,A,C,F,F,4.0,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,A,A,A,B
200002105382,2020,4,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,B,B,6.0,B,A,B,D,A,A,B,B,B,A,B,A,A,C,A,A,A,A,B,B
200002721767,2020,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,569.4,582.8,647.9,642.5,ECBBCDBECDCECEDDBCADBEDCBACCDBACCDDBEADACDCDD,AECEBBEBCCAACACDBCBDCDACEACDAADDADDBEDBEACBEC,DCEAA99999EACBBEBCCAAADBCAEBABDAADEADDCADEBDCDCAAA,BACCCEEDACEECDECDBEBDBBCBCBECDCBBECEDEDADDABC,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,180.0,160.0,140.0,180.0,140.0,800.0,E,D,C,B,4.0,E,A,B,C,A,B,B,B,A,A,A,A,A,B,B,A,C,A,A,B
200004843713,2020,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,437.6,481.1,527.7,445.9,DACADCCCDDEDDBABEBCCD.CCCDCACCCCDEDDBAEAEDEAC,EDDDCEDDDEDBECCBBACEDAECBDDCCEEEAECBDEEEDCCCE,DAADD99999DBACCCEDBDEAADEEBBADEBCEEDCEABBAEBABBBAA,BCBBBAEBADCCDBABABCBBBCDCECACDACBBECEDCCBDACB,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,140.0,120.0,120.0,120.0,100.0,600.0,A,C,F,B,2.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
200003645387,2020,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,416.0,364.8,525.5,434.8,DABBBDCBCBCCEAEBDDBCDCAABCDEBCDACDEABCDEDEABC,EDC*BEABCDEEDCBABCDBDCBBABCDEABCDEEDCBAABCDEA,EADBC99999DBDCBEABCBDEABDBAABCDCEBDACCCAAACCDEADBC,ABABCCCDDABCDEBCAEECDEABCDDABCDECDEABCDEABCDE,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,100.0,100.0,120.0,120.0,560.0,C,E,A,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
200001343375,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,393.1,420.7,513.0,405.1,DCBEBDBEBEDCACDBEBAEABDDBECCABBDBCBDEADCCABAD,BDDBACBAECDCBBDBDBEDCBAACEDCDADBCABEEABEDAABD,EADEA99999DAABBCDEBADADCAEABACBBADAADCCBDEAEEDCDBB,CADDCABDCBEADBACCBAAEAAABADBECECAEDEBBDDCEEDE,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,140.0,180.0,120.0,140.0,140.0,720.0,C,E,C,A,4.0,B,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,E,A,A,B
200006587933,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,517.7,459.8,516.9,556.7,ADDBEACCCCCEADEABACBBACDCDBCBCDDEBBDEDAAEECDA,EBCCECCBADDBAAEEDBCAAABCDDEBADDAECEAEBDACAEED,99999BDACCEBBAEADCAAEEDBDACDCBDBBDBAEBAEBCDCADEBAA,DBCADCCBBBAABEABBABEDCCBEEDDDBDDCCBCAECBCEABD,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,200.0,160.0,200.0,160.0,840.0,E,E,C,F,3.0,B,A,B,C,B,A,B,A,A,A,B,A,A,B,B,A,C,A,A,B
200002499032,2020,6,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,3.0,E,C,C,E,B,B,C,B,A,A,B,A,A,C,A,A,C,A,C,B
200005905447,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,380.8,474.7,439.7,579.3,AEABEAECBCCAECCECBBEDECDDBEEBDEADCCECCBDDBBBE,ADECEECDEDACDBDEACAABAEEDEBDEDDDAECDBEACAAEED,99999DDBAECDDDECAEECEEDEEABEABDECDBECBACACCDEDEEED,BBDCAECDCECACEAEDDCCAACBBABCCEBCCCCBBEEABEDBC,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,80.0,120.0,80.0,120.0,120.0,520.0,E,E,D,D,2.0,A,A,B,C,A,A,B,B,A,A,B,A,A,C,B,A,B,A,B,B
200003680586,2020,2,F,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,490.1,556.3,481.3,406.7,EAEBCBCDDCBDEBEBEECEDAACACCCAECDECAECBDCBCECC,AABABDDCACDCCEECDDBADEDCECDADCACABCCEDDEDAEDC,99999CDACEACCBBADDCBDABABBDAAADAEBACBECACEBDECADCC,CBDBBAAEBDBABABDDCBBDCDCABDACBBECBBCCBCBEAECE,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,80.0,120.0,80.0,80.0,80.0,440.0,B,A,A,A,6.0,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
200005720521,2020,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,430.3,588.3,569.2,493.0,ECAECACCEBBBDBDABBECCEADDCECBDCCECDEDCCAAADBC,BDDBBCDEDADDDDCAADCDDAECDBCABBEBCECBECADABCCE,AACDB99999DBACAABDAEDCDBCBAEEDEBDEEDBEADCDEAEBADDB,BDBEDCCAAEDAEEDBCCCADCCDABCABAAEEACCA.CCADEBA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,160.0,180.0,140.0,180.0,180.0,840.0,E,E,C,D,3.0,C,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,C,A,A,B
200003269730,2020,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,595.3,608.2,587.3,641.4,DADADCAECBCBEBECAEABDCDEABECCDEBDCDDAEDBBACAC,DDACBDDDAADDECEBACAAEADEBCADECCBDDCAABECDACDA,99999BCEEDCEDBEAAEDBEDBCDAADACDADBAEBBCADEBCAACBEB,DEBEDAACABCBBACCBBCBCEDDABCEBCBDCECEBCBACCEBD,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,140.0,160.0,100.0,120.0,140.0,660.0,G,G,E,D,4.0,G,A,C,D,B,A,B,A,B,A,B,A,A,B,A,A,E,A,B,B
200004863940,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,564.7,565.6,625.8,628.4,BDEAEDCCCCCBDDDEDDDEBCBDAECDDCDDDDBDCACDCACCD,BDECCACDECDACBDCDDBACAACBAADDDBAAAADADCDDBCCE,CAEAA99999ACBAACDAAACBDBEEADEADEDDEDDBACBCAAAEEBBE,BCBAADCBBEAACAAEBAAECAEBEEDACCBABCCEEDBDADBBB,0,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,100.0,80.0,60.0,100.0,20.0,360.0,E,D,C,C,6.0,E,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,C,A,B,B
200004199659,2020,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,499.4,439.3,485.9,329.0,DABABADCACCDCBCAECBDAAEDABDCBEDAECDDABECCECAB,CADADDCEBADCDCEBECDBEABECBEADDDBEACADAEBEACDA,99999CCBCADBCAACEEABCBDCDAAECADBEDECBDCAEBCEBEDDBE,DDDCABAECEEBCBDDEECADEDDCEEABCAEEACAEECAEDEEB,1,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,160.0,120.0,120.0,160.0,680.0,E,E,B,D,4.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
200001765534,2020,1,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,604.8,600.8,568.2,553.4,DDEDCDAEBDCEAECACCADEDDBBBCAADECCDBACDBECDCAD,DECBACCECACBDECDDAEDCDADABDAAADAAAEEECECEECBB,DAEAA99999DDEEBAACDECADBDAABCCDBAADDDDEDEEBAECCDAB,AACCDBEDDBCBBEECCBEAEEBADCCBEAABECBC*BAEBAAAC,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,120.0,180.0,120.0,100.0,100.0,620.0,E,E,B,B,6.0,C,A,B,C,B,A,B,A,A,A,A,A,A,C,A,A,C,A,B,B
200006519442,2020,3,M,0,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,A,A,F,F,3.0,A,A,C,D,B,B,B,A,A,A,B,A,A,C,B,A,D,A,B,B
200003660726,2020,3,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,440.0,375.5,434.4,436.9,CBADBCCCACECDDCDDADEECADEADBABDADDADCBDBEDBAD,CADEACDCEEBDAADCBEDCADEBEACEDEBBADBBCECEAEBDB,ABCEB99999BBBDACABDAAACADEBDDABBEADBEDEDBADEDCBCAA,DBBBEBCCDBDBBCAABCEDACDCDEADBDDCAACADEBCDAACB,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,100.0,120.0,120.0,120.0,100.0,560.0,B,E,D,D,3.0,D,A,B,C,A,B,B,B,A,A,A,A,A,B,A,A,C,A,A,A
200002909899,2020,2,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,541.5,594.2,619.3,654.9,DCCDDBDECDDDCBACCCCCBACDEBDDBDBADCCBEBDABEEDD,BDDEDCECAABDADAABDDDDAACDBECABBCAACBABABCDAAE,AACDC99999DBCCEEADBADABEEBEAADDBDEADAEDDBBCBCBBEAE,DDCCBABCAECBDBBCBDCEAECCCABCBABDECBDEDDCBCDCA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,160.0,180.0,160.0,140.0,160.0,800.0,F,E,D,F,5.0,I,A,B,C,B,A,B,A,B,A,B,A,A,B,B,B,D,A,B,B
200006295592,2020,4,F,1,5,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,391.7,553.1,547.8,488.1,EACEACEDBEDACDAECECBDADCBDEDEDAABDBDABECBDEAD,BBDCCECCECDAAADDDDDAEEADDCCAADAACDEBBBAEBDECE,99999AAEECACEDAEDBDABEBCBEADADDBDDCADAAACCAAEDDBBC,DCDBEBABDADACCBBBDCEBDBAEABEDDBABCCECACDBECBE,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,120.0,100.0,120.0,120.0,40.0,500.0,H,D,F,A,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
200003664830,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,1.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,B,5.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,E,A,A,B
200006082340,2020,2,M,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,596.5,622.0,531.9,681.6,DCEDEBCEABCDCDACBACBEDEDDCDDCEAEDCCEDCCEEBDDD,BBDBECBCEDCDDDAAADDDDABCDDCABADCCDCDBCEDABADE,99999DEEEADBBCAEACAAEEACDBCBADDCEEAADAADEAABAABAAB,BDECAABCACDBCDDDDCCCEEBCDEADCCADBBCBEDACCBCBA,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,140.0,160.0,160.0,180.0,200.0,840.0,E,E,C,B,3.0,B,A,C,D,A,A,B,A,A,A,A,A,A,B,B,A,D,A,B,B
200006543302,2020,2,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,D,F,B,3.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,B
200003568196,2020,4,F,1,1,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,598.0,567.0,577.0,588.0,550.0,533.1,568.7,578.1,BACADEDDCCCDECEBDDDBDABDACACADDBCCDCEDCAEABBE,ACCCADAAAABAECBEAAABEADBACAEABEAEDACBACDBDCDD,AAEDC99999DADCABCEBBAAAADBADAAADEBACCCAAAAACADADAA,CEEBBECCDADADADCCEDCADBBB**CCBADCDDEBDEBBBECB,0,CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC,DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD,AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB,AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC,1.0,120.0,120.0,120.0,120.0,180.0,660.0,A,A,A,B,3.0,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,C,A,A,A
200006598369,2020,3,M,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,677.8,748.7,599.0,779.9,DDAACBDDAECDAEDBCBDDBDDEEDDBCCECADEAEDBAEDCDC,DECCADEBDECBBECDDCBACDADEEDABCDDABDEECAAACCBD,BCDAA99999DCCEBBACBADADBBEABCCDCEADCDEEBDEBDADCAEA,DAACCAEDADEECCDCACABDDCCDBEEEDBBCCCAACBAEBBEC,0,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,180.0,200.0,200.0,200.0,200.0,980.0,B,B,A,A,4.0,B,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,C,A,B,B
200001901165,2020,2,M,1,2,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,597.0,569.0,580.0,587.0,353.3,495.4,501.2,397.0,ACECAAECDABBAECBCEACECCDDBCADCAECACBADDBAABCA,BADACDABECCADDCBDAEADCABCCEAADDBADEBBCCCBDABA,99999ECEACACCBBDCECBCADEEEAACCEAACAEDDABEEABAAECAD,BADDBABCADCEBBDEEDBAECACDBCDEBDCDEACEBDDBADCE,1,DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX,DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD,DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA,DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC,1.0,120.0,120.0,120.0,140.0,120.0,620.0,E,E,C,B,6.0,B,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,C,A,A,B
200006703052,2020,2,F,1,3,1,2,0,3,1.0,0,2601706.0,Belo Jardim,26.0,PE,4.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,599.0,568.0,578.0,590.0,523.7,389.6,494.9,429.4,BDDCACCADACCAADADBBDBBBDCBBCACDDDCDDCCAECBDDD,BBBEDAADEEEBDACECBCBDAEDCABEADAADAACAAACDACAE,99999CEECBBCBAECDBCEDBACEEBDADEBDEBCCDACBCCCDDABBD,CDDDDCECCBDABBEDDACECBABDABCACACDDCCCCBBABCEC,1,CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB,BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE,CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE,CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB,1.0,180.0,200.0,200.0,200.0,180.0,960.0,D,E,D,D,4.0,G,D,D,D,C,A,B,A,B,A,B,A,A,C,A,B,E,A,C,B
200001792071,2020,2,F,1,3,2,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,1.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,401.2,403.3,474.9,368.7,EBACAACCBABDAACECCEADCCAEECBECCACCDABEEABCCED,BAADCCEBDDCBABDEAAEAEBDCABEAABDEBCACCBEACEBBD,99999DDBBBDBCEBCCDABEEBACACCADEADEACDEDCBBCCDABDBE,DABEDACCCACAEDCAACBEDDCDCAADAADBBDAABBCAAEDCB,1,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,40.0,40.0,140.0,40.0,380.0,D,E,A,B,6.0,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
200006527492,2020,2,F,1,3,1,2,0,2,1.0,0,2601706.0,Belo Jardim,26.0,PE,2.0,2.0,1.0,2601706,Belo Jardim,26,PE,1,1,1,1,600.0,570.0,579.0,589.0,549.4,623.6,633.4,601.8,DBAACABEEDABCECAABEBBCEDCBDDABBEDACBEABEEEDDC,BDDCECECEDCDBACBBDDDDACCDBCAADDCDECCBCEADCADE,AACDD99999DBBCAEBDBADEBBEBEAADDBDEADCEADBADACBBECB,BDACBAECCEABDBABEECECECDDEAADDBEBBBDACCCDBCCA,0,DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD,BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE,AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE,BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA,1.0,120.0,40.0,40.0,120.0,40.0,360.0,C,D,C,C,4.0,B,A,B,C,A,A,B,B,A,A,A,A,A,C,B,A,C,A,A,B
